tweet_id,name,tweet_date,standardized_location,airline,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence
568945958970531840,HenryLucero,2015-02-20 17:31:01,"Los Angeles, CA",Virgin America,negative,1.0,6,0.68
568945265899483136,daisy1016,2015-02-20 17:28:16,Florida,Virgin America,neutral,1.0,0,0.0
568943244027006976,TGSOFL,2015-02-20 17:20:14,Florida,Virgin America,neutral,1.0,0,0.0
568942331921092608,stephanieslome,2015-02-20 17:16:37,San Francisco,Virgin America,negative,0.7,6,0.36
568940002849255425,Alex_Ricardo,2015-02-20 17:07:21,Montreal,Virgin America,negative,1.0,1,0.66
568929979981033472,djchuang,2015-02-20 16:27:32,"Orange County, CA",Virgin America,positive,1.0,0,0.0
568929026644975616,miekd,2015-02-20 16:23:44,San Francisco,Virgin America,negative,0.64,3,0.64
568928741298012160,insideout,2015-02-20 16:22:36,Unknown,Virgin America,negative,1.0,1,0.65
568928605226426370,AirlineFuel,2015-02-20 16:22:04,Global,Virgin America,neutral,1.0,0,0.0
568926018049691648,fromtheleftseat,2015-02-20 16:11:47,Phoenix AZ,Virgin America,neutral,1.0,0,0.0
568923762764095488,AlyssaJenS,2015-02-20 16:02:49,"Bay Area, CA",Virgin America,positive,0.69,0,0.0
568920614716600320,Kevin_E_Park,2015-02-20 15:50:19,Unknown,Virgin America,neutral,0.68,0,0.0
568920221882257408,FlexinFinessinB,2015-02-20 15:48:45,Unknown,Virgin America,neutral,1.0,0,0.0
568911350656675841,drsaadiaim,2015-02-20 15:13:30,Boca Raton FL 33434,Virgin America,positive,1.0,0,0.0
568910590921609216,MaverickGamersX,2015-02-20 15:10:29,Follow/Retweet for giveaways!,Virgin America,positive,1.0,0,0.0
568901823215448064,MsReeseGirl,2015-02-20 14:35:38,Los Angeles,Virgin America,negative,1.0,6,0.68
568898405189038080,AirlineFuel,2015-02-20 14:22:04,Global,Virgin America,neutral,1.0,0,0.0
568897315458691072,CanPOREOTICS,2015-02-20 14:17:44,"Anaheim, CA",Virgin America,positive,1.0,0,0.0
568890074164809728,MaverickGamersX,2015-02-20 13:48:57,Follow/Retweet for giveaways!,Virgin America,positive,0.68,0,0.0
568890062286385153,LizaUtter,2015-02-20 13:48:54,"Malibu, CA",Virgin America,neutral,1.0,0,0.0
568884848632279041,crj_lll,2015-02-20 13:28:11,"Las Vegas, NV",Virgin America,neutral,1.0,0,0.0
568882014415249408,snellbell,2015-02-20 13:16:56,Unknown,Virgin America,negative,1.0,5,1.0
568874645564362752,AcronymBex,2015-02-20 12:47:39,"NY, NY",Virgin America,positive,1.0,0,0.0
568868127364096000,SleeplessByte,2015-02-20 12:21:45,Rijswijk ♡ The Netherlands,Virgin America,negative,0.66,1,0.66
568867068331864064,AcronymBex,2015-02-20 12:17:32,"NY, NY",Virgin America,neutral,0.68,0,0.0
568865011717705730,notthatnathan,2015-02-20 12:09:22,"Portland, Maine",Virgin America,neutral,0.64,0,0.0
568864815654899712,Sleubeau,2015-02-20 12:08:35,"Kansas City, MO",Virgin America,neutral,1.0,0,0.0
568855933360607232,crj_lll,2015-02-20 11:33:18,"Las Vegas, NV",Virgin America,neutral,0.68,0,0.0
568853685855334400,Yorkshire_D,2015-02-20 11:24:22,Unknown,Virgin America,negative,1.0,3,0.64
568850967673896960,SaraBabs,2015-02-20 11:13:34,dc,Virgin America,negative,1.0,8,0.65
568850943359496192,AdamSinger,2015-02-20 11:13:28,"San Francisco, CA",Virgin America,negative,1.0,6,0.7
568847512372514816,crj_lll,2015-02-20 10:59:50,"Las Vegas, NV",Virgin America,neutral,1.0,0,0.0
568845553104068609,AirlineFuel,2015-02-20 10:52:03,Global,Virgin America,neutral,1.0,0,0.0
568840724700995584,notthatnathan,2015-02-20 10:32:51,"Portland, Maine",Virgin America,negative,1.0,7,0.39
568840560347373569,polaroidmisha,2015-02-20 10:32:12,San Francisco,Virgin America,positive,1.0,0,0.0
568838020041809920,AirlineFuel,2015-02-20 10:22:07,Global,Virgin America,neutral,1.0,0,0.0
568837602071203840,NazarFakih,2015-02-20 10:20:27,Unknown,Virgin America,neutral,1.0,0,0.0
568833739192557569,JetBlueNews,2015-02-20 10:05:06,USA,Virgin America,neutral,1.0,0,0.0
568830466830151680,AirlineFuel,2015-02-20 09:52:06,Global,Virgin America,neutral,1.0,0,0.0
568830133626253312,RobynMatza,2015-02-20 09:50:46,New York,Virgin America,negative,1.0,1,0.67
568828648687591424,SocialMedia305,2015-02-20 09:44:52,Unknown,Virgin America,neutral,0.66,0,0.0
568828112626012160,sbaaronson,2015-02-20 09:42:45,Los Angeles,Virgin America,neutral,1.0,0,0.0
568824637267685377,miekd,2015-02-20 09:28:56,San Francisco,Virgin America,negative,1.0,1,1.0
568823689422053376,StevenMYoung,2015-02-20 09:25:10,"Brooklyn, NY",Virgin America,neutral,1.0,0,0.0
568815689684815873,thecompostcook,2015-02-20 08:53:23,New York,Virgin America,positive,1.0,0,0.0
568812046747201537,snellbell,2015-02-20 08:38:54,Unknown,Virgin America,negative,1.0,5,1.0
568811384437411840,chrisaguiar88,2015-02-20 08:36:16,Massachusetts,Virgin America,negative,0.66,7,0.66
568805696780824576,matthewhirsch,2015-02-20 08:13:40,"Hoboken, NJ",Virgin America,positive,1.0,0,0.0
568803996774879232,GabriellaDago,2015-02-20 08:06:55,New York City,Virgin America,positive,0.69,0,0.0
568802396907835393,AdamSinger,2015-02-20 08:00:33,"San Francisco, CA",Virgin America,positive,0.67,0,0.0
568800805475782656,GabriellaDago,2015-02-20 07:54:14,New York City,Virgin America,neutral,0.38,0,0.0
568795484283736064,MarcPerez,2015-02-20 07:33:05,California 92705,Virgin America,neutral,1.0,0,0.0
568795139512127488,JayRockerz,2015-02-20 07:31:43,"39.149054,  -77.273589",Virgin America,positive,1.0,0,0.0
568792520337039360,mlbkid162,2015-02-20 07:21:19,New york,Virgin America,neutral,1.0,0,0.0
568791035297468416,Hwoodboy24,2015-02-20 07:15:25,BOS • LA • NYC,Virgin America,positive,1.0,0,0.0
568790164404899840,perMicah,2015-02-20 07:11:57,"Brooklyn, NY",Virgin America,negative,1.0,3,1.0
568781819233091584,GabriellaDago,2015-02-20 06:38:47,New York City,Virgin America,neutral,0.65,0,0.0
568775898234798081,perMicah,2015-02-20 06:15:16,"Brooklyn, NY",Virgin America,negative,1.0,7,0.67
568769672922812418,iamnayr,2015-02-20 05:50:31,"San Francisco, CA",Virgin America,negative,1.0,1,0.62
568735060104511488,gemmabow19,2015-02-20 03:32:59,Unknown,Virgin America,neutral,1.0,0,0.0
568689188377403392,BFPTravel,2015-02-20 00:30:42,Unknown,Virgin America,neutral,1.0,0,0.0
568663147189415936,davidhfe,2015-02-19 22:47:14,"San Francisco, CA",Virgin America,negative,1.0,1,0.66
568662343170674688,davidhfe,2015-02-19 22:44:02,"San Francisco, CA",Virgin America,negative,1.0,7,0.68
568646087361355776,chet,2015-02-19 21:39:26,Unknown,Virgin America,neutral,0.67,0,0.0
568643040073506816,TMAnderson10,2015-02-19 21:27:20,"Dallas, TX",Virgin America,positive,0.68,0,0.0
568633361595412481,SSal,2015-02-19 20:48:52,"Dutchess County, NY",Virgin America,positive,1.0,0,0.0
568632394929958912,SoleXclusive415,2015-02-19 20:45:02,Bay Area,Virgin America,neutral,0.64,0,0.0
568630879246901248,SSal,2015-02-19 20:39:00,"Dutchess County, NY",Virgin America,neutral,1.0,0,0.0
568629385105793024,SSal,2015-02-19 20:33:04,"Dutchess County, NY",Virgin America,neutral,0.67,0,0.0
568626625857728513,SoleXclusive415,2015-02-19 20:22:06,Bay Area,Virgin America,neutral,0.67,0,0.0
568608718994026496,j_payton,2015-02-19 19:10:57,San Francisco,Virgin America,negative,1.0,5,1.0
568607562251108352,AQR415,2015-02-19 19:06:21,San Francisco,Virgin America,neutral,0.65,0,0.0
568605449659895808,SuuperG,2015-02-19 18:57:58,Wandering So-Cal-ian,Virgin America,positive,0.65,0,0.0
568604690767872000,imacsweb,2015-02-19 18:54:57,At an airport near you....,Virgin America,positive,1.0,0,0.0
568602941940043776,SuuperG,2015-02-19 18:48:00,Wandering So-Cal-ian,Virgin America,positive,1.0,0,0.0
568595620002279424,El_Nel_81,2015-02-19 18:18:54,Unknown,Virgin America,negative,1.0,7,0.64
568585196699664384,zoelle,2015-02-19 17:37:29,San Francisco,Virgin America,negative,0.64,7,0.33
568579880046227457,FreyaBevan_Fund,2015-02-19 17:16:21,freyabevanfund@hotmail.com,Virgin America,neutral,0.67,0,0.0
568577243200376833,traveldg,2015-02-19 17:05:53,San Francisco,Virgin America,neutral,0.66,0,0.0
568576829000425472,joyabsalon,2015-02-19 17:04:14,Northern Virginia,Virgin America,negative,1.0,1,0.65
568572344056180737,adavidson26,2015-02-19 16:46:25,Bay Area,Virgin America,neutral,0.67,0,0.0
568571772251082752,FreyaBevan_Fund,2015-02-19 16:44:08,freyabevanfund@hotmail.com,Virgin America,neutral,1.0,0,0.0
568553610981740544,SigmaRue,2015-02-19 15:31:58,"Portland, OR",Virgin America,positive,1.0,0,0.0
568543525505089536,MNDNCH,2015-02-19 14:51:54,SD/LA/PS,Virgin America,positive,0.69,0,0.0
568541317816561664,AArt763,2015-02-19 14:43:07,Unknown,Virgin America,neutral,1.0,0,0.0
568536882012749824,conorjrogers,2015-02-19 14:25:30,DC | Jersey City,Virgin America,negative,0.65,1,0.35
568532221180534784,bonniecamp,2015-02-19 14:06:59,Unknown,Virgin America,negative,0.66,2,0.66
568526847320784896,GaySkiWeek,2015-02-19 13:45:37,"Telluride, CO",Virgin America,negative,0.66,1,0.36
568525368572817408,graveyardtravel,2015-02-19 13:39:45,"Portland, Oregon",Virgin America,positive,1.0,0,0.0
568522203198697474,taygarrett,2015-02-19 13:27:10,san francisco,Virgin America,negative,0.64,3,0.32
568519971971538945,jamonholmgren,2015-02-19 13:18:18,"Vancouver, WA",Virgin America,negative,0.36,7,0.36
568518985056002049,BlackFlagShoppe,2015-02-19 13:14:23,”Straight Outta Jersey”,Virgin America,negative,1.0,6,0.67
568517565548339200,c_crubin,2015-02-19 13:08:44,Unknown,Virgin America,negative,0.72,0,0.72
568517447847780353,fromtheleftseat,2015-02-19 13:08:16,Phoenix AZ,Virgin America,neutral,0.69,0,0.0
568511755040657409,richeyvicious,2015-02-19 12:45:39,"LES, NYC",Virgin America,negative,1.0,1,0.66
568511474580066304,richeyvicious,2015-02-19 12:44:32,"LES, NYC",Virgin America,negative,1.0,7,0.67
568496820604821505,taygarrett,2015-02-19 11:46:18,san francisco,Virgin America,negative,0.65,7,0.34
568495808053702656,LondonBrushCo,2015-02-19 11:42:17,Global,Virgin America,neutral,1.0,0,0.0
568492682152189952,sapnasparikh,2015-02-19 11:29:52,new york,Virgin America,neutral,1.0,0,0.0
568491256508231680,alexster4324,2015-02-19 11:24:12,Unknown,Virgin America,positive,1.0,0,0.0
568490223417602050,beasharif,2015-02-19 11:20:05,The World,Virgin America,positive,1.0,0,0.0
568483591623208961,MajorPaayne,2015-02-19 10:53:44,Unknown,Virgin America,neutral,1.0,0,0.0
568483491819753472,giannilee,2015-02-19 10:53:21,VFILES DJ CHAMPION,Virgin America,neutral,0.66,0,0.0
568481985221537792,Rgulojr,2015-02-19 10:47:21,Chicago,Virgin America,positive,1.0,0,0.0
568478510538493952,_kristenicole_,2015-02-19 10:33:33,☂ Seattle | WA,Virgin America,positive,0.65,0,0.0
568476562376531969,CuteMonsterDad,2015-02-19 10:25:48,3rd Planet from the Sun,Virgin America,neutral,0.67,0,0.0
568472719102234624,chase_f,2015-02-19 10:10:32,"San Francisco, CA",Virgin America,neutral,1.0,0,0.0
568469942711885825,danteusa1,2015-02-19 09:59:30,Unknown,Virgin America,negative,0.68,3,0.68
568463892453724160,wmrrock,2015-02-19 09:35:28,CT,Virgin America,negative,1.0,6,0.69
568463244035289088,wmrrock,2015-02-19 09:32:53,CT,Virgin America,negative,1.0,6,1.0
568460512553353216,mightymeesh,2015-02-19 09:22:02,San Francisco,Virgin America,positive,0.69,0,0.0
568458513636134913,Matthewbenz,2015-02-19 09:14:05,San Francisco,Virgin America,negative,1.0,1,1.0
568457140894969856,LondonBrushCo,2015-02-19 09:08:38,Global,Virgin America,negative,1.0,2,1.0
568456334581981184,mightymeesh,2015-02-19 09:05:26,San Francisco,Virgin America,negative,1.0,1,1.0
568452676452806656,0504Traveller,2015-02-19 08:50:54,Unknown,Virgin America,neutral,0.68,0,0.0
568452186977361921,KarinSLee,2015-02-19 08:48:57,all over ca,Virgin America,positive,0.67,0,0.0
568451468560187393,EricLMitchell,2015-02-19 08:46:06,San Francisco,Virgin America,positive,0.64,0,0.0
568447216156692480,fattbelly,2015-02-19 08:29:12,S F,Virgin America,negative,1.0,3,1.0
568440278853525504,itsGREEKSAUSAGE,2015-02-19 08:01:38,"NY, NJ, CA, Greece",Virgin America,neutral,0.68,0,0.0
568437415603507200,kzone7,2015-02-19 07:50:15,"Long Island, NY",Virgin America,positive,0.66,0,0.0
568434482270707712,heatherbeckel,2015-02-19 07:38:36,ATX,Virgin America,positive,1.0,0,0.0
568432117539065856,TLoui143,2015-02-19 07:29:12,Out to Brunch with @Kanyewest.,Virgin America,neutral,1.0,0,0.0
568429677779365888,marshman240,2015-02-19 07:19:30,San Francisco,Virgin America,positive,1.0,0,0.0
568428224813916160,chase_f,2015-02-19 07:13:44,"San Francisco, CA",Virgin America,neutral,1.0,0,0.0
568423029371334656,hungarianhc,2015-02-19 06:53:05,"San Francisco, CA",Virgin America,negative,1.0,1,1.0
568406048777900032,MarcSM,2015-02-19 05:45:37,"East Village, New York City",Virgin America,positive,1.0,0,0.0
568392783922372608,quackling,2015-02-19 04:52:54,"Birmingham, Michigan",Virgin America,positive,0.69,0,0.0
568391084210036736,tedreednc,2015-02-19 04:46:09,"Charlotte, NC",Virgin America,neutral,1.0,0,0.0
568382154071089154,stevengcpa,2015-02-19 04:10:40,California,Virgin America,neutral,0.68,0,0.0
568364437599436800,DOHA_Insight,2015-02-19 03:00:16,"Doha, Qatar",Virgin America,neutral,1.0,0,0.0
568349321634013184,LibyaBizInfo,2015-02-19 02:00:12,Libya,Virgin America,neutral,1.0,0,0.0
568307768551026688,AlgeriaTweets,2015-02-18 23:15:05,"Algiers, Algeria",Virgin America,neutral,0.7,0,0.0
568303606710956032,_raulll,2015-02-18 22:58:33,"mckinney, tx",Virgin America,positive,0.67,0,0.0
568279994876571649,TLoui143,2015-02-18 21:24:43,Out to Brunch with @Kanyewest.,Virgin America,positive,1.0,0,0.0
568265552583479296,mikeb51431,2015-02-18 20:27:20,Unknown,Virgin America,neutral,1.0,0,0.0
568259485413715969,gbone34,2015-02-18 20:03:13,Unknown,Virgin America,negative,0.68,7,0.68
568245360998658048,GeorgettePierre,2015-02-18 19:07:06,your third eye...,Virgin America,positive,1.0,0,0.0
568240364315783168,edzme,2015-02-18 18:47:14,The other side,Virgin America,negative,0.63,1,0.63
568239036533497856,Joaquin68443,2015-02-18 18:41:58,714 to 972,Virgin America,positive,1.0,0,0.0
568218962833461248,contimike,2015-02-18 17:22:12,"New York, sort of!",Virgin America,negative,1.0,6,1.0
568216286561374208,contimike,2015-02-18 17:11:34,"New York, sort of!",Virgin America,negative,1.0,6,1.0
568209028188233728,nschneble,2015-02-18 16:42:43,Unknown,Virgin America,neutral,1.0,0,0.0
568204964742496256,eganist,2015-02-18 16:26:34,Washington D.C.,Virgin America,positive,1.0,0,0.0
568203174198284288,pointsguy,2015-02-18 16:19:28,United States,Virgin America,neutral,1.0,0,0.0
568199730989174784,timlopez,2015-02-18 16:05:47,Southern California,Virgin America,neutral,0.35,0,0.0
568195292803129345,mirandahaustin,2015-02-18 15:48:09,"Austin, TX",Virgin America,positive,1.0,0,0.0
568193116437483520,franks105,2015-02-18 15:39:30,Hogwarts,Virgin America,neutral,0.64,0,0.0
568189531033174016,iamDavidAustin,2015-02-18 15:25:15,Unknown,Virgin America,positive,1.0,0,0.0
568174745293709313,mekirkpatrick,2015-02-18 14:26:30,"Long Beach, CA",Virgin America,negative,0.67,1,0.67
568165573869199361,jpf4986,2015-02-18 13:50:03,Unknown,Virgin America,negative,1.0,1,1.0
568157680696729600,Pace6445,2015-02-18 13:18:41,"Staten Island, NY",Virgin America,negative,0.67,1,0.67
568150150289461249,wmrrock,2015-02-18 12:48:46,CT,Virgin America,neutral,0.68,0,0.0
568148652352544769,HuntTreadwell,2015-02-18 12:42:49,Unknown,Virgin America,negative,0.69,3,0.69
568146157534367744,wmrrock,2015-02-18 12:32:54,CT,Virgin America,positive,1.0,0,0.0
568144330268868608,jsamaudio,2015-02-18 12:25:38,St. Francis Calif.,Virgin America,neutral,1.0,0,0.0
568142526110019584,wmrrock,2015-02-18 12:18:28,CT,Virgin America,neutral,1.0,0,0.0
568140092453179394,JCervantezzz,2015-02-18 12:08:48,"California, San Francisco",Virgin America,positive,1.0,0,0.0
568140010458894338,GabriellaDago,2015-02-18 12:08:28,New York City,Virgin America,positive,1.0,0,0.0
568136946016522240,wmrrock,2015-02-18 11:56:18,CT,Virgin America,negative,1.0,3,1.0
568132935037132800,matthew,2015-02-18 11:40:21,"San Francisco, CA",Virgin America,negative,1.0,1,0.7
568132204712370178,mrpresident1776,2015-02-18 11:37:27,"Washington, D.C.",Virgin America,negative,0.69,0,0.38
568122723915862016,elimae724,2015-02-18 10:59:47,California Love #VFL,Virgin America,neutral,0.66,0,0.0
568120102660341760,ctpsts,2015-02-18 10:49:22,Unknown,Virgin America,positive,1.0,0,0.0
568119079371997186,jhen_d,2015-02-18 10:45:18,"Austin, Texas",Virgin America,positive,1.0,0,0.0
568114097142652928,AUStinAirport,2015-02-18 10:25:30,"Austin, TX",Virgin America,neutral,0.66,0,0.0
568104519633993728,reaganroy,2015-02-18 09:47:27,Unknown,Virgin America,neutral,0.69,0,0.0
568104264733573122,onewil,2015-02-18 09:46:26,"San Francisco, CA",Virgin America,negative,0.67,7,0.34
568101393111891968,PlantFoodDude,2015-02-18 09:35:01,NJ USA,Virgin America,neutral,0.66,0,0.0
568100257931747328,jtwiegele,2015-02-18 09:30:30,"San Francisco, CA",Virgin America,positive,1.0,0,0.0
568100090390425600,sporch62,2015-02-18 09:29:50,Unknown,Virgin America,neutral,1.0,0,0.0
568095440517754881,chrisdpatton,2015-02-18 09:11:22,"Annapolis, Maryland",Virgin America,positive,0.67,0,0.0
568093957080551424,stopasyougo,2015-02-18 09:05:28,Unknown,Virgin America,positive,0.65,0,0.0
568088472772157440,AlMehairiAUH,2015-02-18 08:43:41,Abu Dhabi,Virgin America,neutral,1.0,0,0.0
568086068328681473,AwsmSpaceMonkey,2015-02-18 08:34:07,"San Marcos, CA",Virgin America,neutral,0.66,0,0.0
568083179023650818,iamWalkerR,2015-02-18 08:22:39,New York,Virgin America,negative,1.0,6,0.36
568079278505463808,MarcoFlavioM,2015-02-18 08:07:09,USA,Virgin America,negative,1.0,6,0.63
568068513224654848,0504Traveller,2015-02-18 07:24:22,Unknown,Virgin America,neutral,1.0,0,0.0
568068214325784576,dreamerintexas,2015-02-18 07:23:11,austin dallas chile london,Virgin America,positive,1.0,0,0.0
568064123621093377,WilsonJoshuaLee,2015-02-18 07:06:55,"Dallas, TX",Virgin America,positive,1.0,0,0.0
568061922265804802,sanjosedr,2015-02-18 06:58:11,"San Jose, California",Virgin America,neutral,1.0,0,0.0
568059129601724416,dsg0110,2015-02-18 06:47:05,"San Diego, CA",Virgin America,positive,1.0,0,0.0
568058610296565760,lakebrahlands,2015-02-18 06:45:01,"Zip City aka Dallas, TX",Virgin America,positive,1.0,0,0.0
568054702635483136,opteyemisg,2015-02-18 06:29:29,Unknown,Virgin America,neutral,0.65,0,0.0
568053134439788546,steve97070,2015-02-18 06:23:15,Unknown,Virgin America,neutral,0.62,0,0.0
568050777744379904,letherebeflight,2015-02-18 06:13:53,Unknown,Virgin America,positive,1.0,0,0.0
568017135236022273,NickyB617,2015-02-18 04:00:12,"Boston, MA",Virgin America,negative,1.0,4,1.0
568011935347838977,gemmabow19,2015-02-18 03:39:33,Unknown,Virgin America,neutral,1.0,0,0.0
567972416846217216,total_janarchy,2015-02-18 01:02:31,Unknown,Virgin America,negative,1.0,3,0.34
567972174398689280,total_janarchy,2015-02-18 01:01:33,Unknown,Virgin America,negative,1.0,10,0.34
567971836321009664,total_janarchy,2015-02-18 01:00:12,Unknown,Virgin America,negative,1.0,8,0.68
567971610801664000,total_janarchy,2015-02-18 00:59:19,Unknown,Virgin America,negative,0.67,6,0.67
567946319349706753,helenalor,2015-02-17 23:18:49,San Francisco,Virgin America,negative,1.0,1,0.7
567908796917420032,HaraLillier,2015-02-17 20:49:43,Unknown,Virgin America,positive,0.64,0,0.0
567899492885745664,helenhoppock,2015-02-17 20:12:44,Unknown,Virgin America,neutral,1.0,0,0.0
567893201719156736,KallysAlbertSr,2015-02-17 19:47:44,USA,Virgin America,positive,0.66,0,0.0
567873698679623680,Price714,2015-02-17 18:30:15,"Hamilton, Ohio",Virgin America,positive,0.67,0,0.0
567858317831249920,mctrees02,2015-02-17 17:29:07,"Dallas, TX",Virgin America,positive,0.72,0,0.0
567855171335626752,mctrees02,2015-02-17 17:16:37,"Dallas, TX",Virgin America,neutral,0.69,0,0.0
567849520781893632,lindsowesto,2015-02-17 16:54:10,Texas,Virgin America,negative,1.0,2,1.0
